annotation_id,query_index,query_image_id,query_category,query_image_path,rank,product_id,candidate_category,similarity,candidate_image_id,candidate_image_path,relevance,notes
q006_r04,6,DS1_IMG_004358,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,4,images-31-,Earrings,0.9873759746551514,DS1_IMG_001411,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-31-_jpeg.rf.6cb838f9280408eb08e6ea52ce7b92cd.jpg,,
q006_r05,6,DS1_IMG_004358,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,5,ring_153,Ring,0.9854040741920471,DS1_IMG_004249,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_153_jpg.rf.863ef89140cb2095513ad547ce368195.jpg,,
q006_r06,6,DS1_IMG_004358,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,6,ring_065,Ring,0.9848467111587524,DS1_IMG_004104,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_065_jpg.rf.440c9c07a1265a25b334ed9ec7149792.jpg,,
q006_r07,6,DS1_IMG_004358,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,7,images-85-,Earrings,0.9845336079597473,DS1_IMG_001474,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\images-85-_jpeg.rf.795620ccc6149c4ced802f87b1ed4cda.jpg,,
q006_r08,6,DS1_IMG_004358,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,8,ring_074,Ring,0.9833072423934937,DS1_IMG_004117,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_074_jpg.rf.12897d91fa1e3309b019e5d2e0ca85c6.jpg,,
q006_r09,6,DS1_IMG_004358,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,9,earring_395,Earrings,0.9824419617652893,DS1_IMG_001266,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_395_jpg.rf.57a7f7cc296130d67719c8265031a005.jpg,,
q006_r10,6,DS1_IMG_004358,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,10,ring_083,Ring,0.9812779426574707,DS1_IMG_004134,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_083_jpg.rf.1e15dc0e9a44a4dca7ebd348c7676b49.jpg,,
q007_r01,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,1,earring_194,Earrings,0.9955852031707764,DS1_IMG_001045,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_194_jpg.rf.f05f889d269a51fbb5ef092ad6bc45ef.jpg,,
q007_r02,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,2,IMG_0574-1-_0bfb033e,Necklace,0.9944939613342285,DS1_IMG_001953,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0574-1-_0bfb033e_JPG.rf.3576422bb86f1157a6c53b0eb3ddbfbe.jpg,,
q007_r03,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,3,bracelet_135,Bracelet,0.9935983419418335,DS1_IMG_000516,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_135_jpg.rf.9dad19ff3a5112607cdc309cc9331b68.jpg,,
q007_r04,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,4,bracelet_148,Bracelet,0.9915439486503601,DS1_IMG_000531,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_148_jpg.rf.2b76230198698004d8374db945252c4b.jpg,,
q007_r05,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,5,bracelet_124,Bracelet,0.9906333684921265,DS1_IMG_000501,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_124_jpg.rf.8646fcb53dfeba5ddaf0e31d4723a07e.jpg,,
q007_r06,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,6,bracelet_251,Bracelet,0.9894468784332275,DS1_IMG_000697,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_251_jpg.rf.c2e45e32b57163aea421e54d8eeb22ae.jpg,,
q007_r07,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,7,IMG_0618-Copy_204a414e,Necklace,0.9887917637825012,DS1_IMG_002042,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_0618-Copy_204a414e_JPG.rf.695c51132e5448a9cee2ebdbd05a8372.jpg,,
q007_r08,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,8,bracelet_162,Bracelet,0.9886283278465271,DS1_IMG_000563,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_162_jpg.rf.cd0060402789a76d800a2d9039c77f21.jpg,,
q007_r09,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,9,IMG_1336_fa158a54,Necklace,0.9882439374923706,DS1_IMG_002155,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\IMG_1336_fa158a54_JPG.rf.0c160315105a0f6d2809aa8cfde1f40e.jpg,,
q007_r10,7,DS1_IMG_004359,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_007_jpg.rf.7d05d394eb1e0b1dad2094a052bd7e7f.jpg,10,earring_200,Earrings,0.987740159034729,DS1_IMG_001052,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_200_jpg.rf.25e70394a8fda163c32fd3896a5d3789.jpg,,
q008_r01,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,1,bracelet_162,Bracelet,0.9991534948348999,DS1_IMG_000562,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_162_jpg.rf.b3ec87701695dfa577c9a7128c20fec1.jpg,,
q008_r02,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,2,bracelet_186,Bracelet,0.9988850951194763,DS1_IMG_000602,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_186_jpg.rf.65a608cfcdd6667d49906b050735a86a.jpg,,
q008_r03,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,3,bracelet_199,Bracelet,0.9975778460502625,DS1_IMG_000625,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_199_jpg.rf.c9cafb670961929f1bd7f41c0ab729ea.jpg,,
q008_r04,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,4,earring_373,Earrings,0.9946317076683044,DS1_IMG_001236,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_373_jpg.rf.0c189467afc6b72498d4da4f667016d6.jpg,,
q008_r05,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,5,bracelet_135,Bracelet,0.9944313764572144,DS1_IMG_000515,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_135_jpg.rf.04fc3b7e803b1a9caa8f076e5c89c941.jpg,,
q008_r06,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,6,bracelet_037,Bracelet,0.9942480325698853,DS1_IMG_000359,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_037_jpg.rf.3180f1f541597a25ee36eab6e901f97e.jpg,,
q008_r07,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,7,bracelet_173,Bracelet,0.9937444925308228,DS1_IMG_000580,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_173_jpg.rf.f5c04d0a9a11eaa9b03317e479708df4.jpg,,
q008_r08,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,8,bracelet_129,Bracelet,0.9912683963775635,DS1_IMG_000506,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_129_jpg.rf.22f8c3cc67232e3c8ae0fe541352894f.jpg,,
q008_r09,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,9,bracelet_189,Bracelet,0.9911414384841919,DS1_IMG_000613,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_189_jpg.rf.a4332255d048ffd590a6e875712b46e3.jpg,,
q008_r10,8,DS1_IMG_004365,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_034_jpg.rf.3a1beec77fbc6605d72bacdd87298c1e.jpg,10,necklace_193,Necklace,0.9904793500900269,DS1_IMG_003435,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Necklace\necklace_193_jpg.rf.1a5eef766fc8ff17aa7e18e5c3e4930d.jpg,,
q009_r01,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,1,ring_099,Ring,0.9987965822219849,DS1_IMG_004173,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_099_jpg.rf.b7d51ccb75b210ad939f00a0c7cdb37b.jpg,,
q009_r02,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,2,ring_086,Ring,0.9974623322486877,DS1_IMG_004143,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_086_jpg.rf.56f0d39468c930317098959fd2d4c4af.jpg,,
q009_r03,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,3,bracelet_063,Bracelet,0.9967572689056396,DS1_IMG_000403,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_063_jpg.rf.6ca34bcafdab54934606b8e067153303.jpg,,
q009_r04,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,4,ring_158,Ring,0.9959973096847534,DS1_IMG_004264,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_158_jpg.rf.68eee1110f291f343512debc026863fb.jpg,,
q009_r05,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,5,bracelet_079,Bracelet,0.9956633448600769,DS1_IMG_000422,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_079_jpg.rf.88f3f8c8f913ac624311c098f92b95c6.jpg,,
q009_r06,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,6,bracelet_262,Bracelet,0.9956187009811401,DS1_IMG_000721,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_262_jpg.rf.dd6402434028793c2b67d21966eb3c57.jpg,,
q009_r07,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,7,ring_157,Ring,0.995561420917511,DS1_IMG_004262,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_157_jpg.rf.69c121f1aa3b090dcca86fd99fb93846.jpg,,
q009_r08,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,8,bracelet_023,Bracelet,0.9942691922187805,DS1_IMG_000337,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_023_jpg.rf.744bc1c59afb13db9f319c5f693020ad.jpg,,
q009_r09,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,9,bracelet_086,Bracelet,0.9939387440681458,DS1_IMG_000434,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_086_jpg.rf.287d0f8251ff344a181f6f4fb11683e7.jpg,,
q009_r10,9,DS1_IMG_004368,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_052_jpg.rf.1a5218efb1ee675eda2f81d1b9c00ecf.jpg,10,bracelet_098,Bracelet,0.9920899868011475,DS1_IMG_000450,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_098_jpg.rf.74fae07fb16a1f22f2f154f48cf9ce09.jpg,,
q010_r01,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,1,bracelet_073,Bracelet,0.9985396862030029,DS1_IMG_000411,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_073_jpg.rf.14aa628609179d34ce19677d0a90b892.jpg,,
q010_r02,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,2,bracelet_078,Bracelet,0.9978601932525635,DS1_IMG_000421,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_078_jpg.rf.f87f276bfb958e90df410b39120e64b9.jpg,,
q010_r03,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,3,bracelet_020,Bracelet,0.9972619414329529,DS1_IMG_000334,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_020_jpg.rf.89f1c434c9511533b27729d00cc8cba3.jpg,,
q010_r04,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,4,bracelet_098,Bracelet,0.9971121549606323,DS1_IMG_000449,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_098_jpg.rf.29b5a1dc752a7b111e7080aec6ee17a3.jpg,,
q010_r05,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,5,bracelet_218,Bracelet,0.996455192565918,DS1_IMG_000650,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_218_jpg.rf.9efeaee109d424af870c99fadcc3de43.jpg,,
q010_r06,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,6,Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393,Earrings,0.9961588978767395,DS1_IMG_000768,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\Graff-Classic-Butterfly-Diamond-Chandelier-Earrings_RGE393_png.rf.525063acec0664238e2b4001066a512a.jpg,,
q010_r07,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,7,bracelet_095,Bracelet,0.9956766963005066,DS1_IMG_000445,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_095_jpg.rf.e313931d104025d0ad5bf08ab950eb1a.jpg,,
q010_r08,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,8,ring_187,Ring,0.9955640435218811,DS1_IMG_004314,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Ring\ring_187_jpg.rf.58beb83c2bc08ebeeed3cefb7f1c143a.jpg,,
q010_r09,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,9,earring_88,Earrings,0.9952104091644287,DS1_IMG_001378,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_88_jpg.rf.728df963b2dc7589bd50df24d2aefdb2.jpg,,
q010_r10,10,DS1_IMG_004372,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_068_jpg.rf.18545669c84f4b08f5de48f3e21389a3.jpg,10,bracelet_023,Bracelet,0.995103120803833,DS1_IMG_000336,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_023_jpg.rf.680b30196d8ecb95b8ffa26869885fec.jpg,,
q011_r01,11,DS1_IMG_004375,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_072_jpg.rf.4f6ab9578693fa4896574bfa455ac137.jpg,1,bracelet_077,Bracelet,0.9986201524734497,DS1_IMG_000416,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_077_jpg.rf.1cdaa293c5ac17958c729052552449bd.jpg,,
q011_r02,11,DS1_IMG_004375,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_072_jpg.rf.4f6ab9578693fa4896574bfa455ac137.jpg,2,bracelet_255,Bracelet,0.9981286525726318,DS1_IMG_000705,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_255_jpg.rf.a07bd48132061949bbbe7143ecec960f.jpg,,
q011_r03,11,DS1_IMG_004375,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_072_jpg.rf.4f6ab9578693fa4896574bfa455ac137.jpg,3,bracelet_048,Bracelet,0.9980530142784119,DS1_IMG_000380,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_048_jpg.rf.cfda510328a5af23a5bb48ab86db5649.jpg,,
q011_r04,11,DS1_IMG_004375,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_072_jpg.rf.4f6ab9578693fa4896574bfa455ac137.jpg,4,earring_441,Earrings,0.996880292892456,DS1_IMG_001300,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Earrings\earring_441_jpg.rf.64976557eba84d13c70f0cd49533d886.jpg,,
q011_r05,11,DS1_IMG_004375,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_072_jpg.rf.4f6ab9578693fa4896574bfa455ac137.jpg,5,bracelet_184,Bracelet,0.9964195489883423,DS1_IMG_000600,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_184_jpg.rf.2aef54b563c53efa7c7e6dafd9a83d9a.jpg,,
q011_r06,11,DS1_IMG_004375,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_072_jpg.rf.4f6ab9578693fa4896574bfa455ac137.jpg,6,bracelet_160,Bracelet,0.9954801797866821,DS1_IMG_000556,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_160_jpg.rf.0616b599b303c1930f348065f87a8d2b.jpg,,
q011_r07,11,DS1_IMG_004375,Bracelet,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\valid\Bracelet\bracelet_072_jpg.rf.4f6ab9578693fa4896574bfa455ac137.jpg,7,bracelet_143,Bracelet,0.9941321611404419,DS1_IMG_000520,E:\Programming Project\Visual Recognition Engine\dataset\ai-tool-pool-jewelry-vision\train\Bracelet\bracelet_143_jpg.rf.1ceb58476a0b36657206c60f08088edb.jpg,,
